id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
160876,US,1296,CLT,MDT,5,585,93,0
350030,WN,2984,LAX,SJC,2,480,65,0
413692,OO,6559,PDX,SEA,5,947,50,0
338490,AS,661,DFW,SEA,1,830,265,0
189272,OO,6951,TUL,DEN,7,395,110,0
41092,WN,528,LAS,IND,5,610,215,1
5226,EV,5420,DTW,MHT,3,610,107,0
83023,XE,3084,DFW,CLE,7,1160,147,0
400210,AA,2530,MIA,LAS,4,1170,335,1
451957,WN,2990,SAN,MCI,1,425,190,0
127892,FL,607,SFO,MKE,3,732,253,0
275828,US,2144,LGA,BOS,4,1260,69,1
202084,WN,582,GEG,SEA,7,1090,65,0
154088,OH,6683,DTW,DAY,4,1175,68,0
312070,XE,2959,MOB,IAH,7,385,97,0
198748,DL,1838,SAV,ATL,7,918,75,1
193585,US,407,ORD,PHX,7,645,228,0
483355,FL,93,ATL,RDU,2,1091,73,1
468317,MQ,3005,LAX,SAN,1,1350,45,0
36805,XE,2281,PNS,IAH,5,390,100,0
334103,UA,648,DEN,PIT,1,602,181,0
410386,AA,1259,DFW,DEN,5,755,125,1
468062,OO,6957,DEN,RAP,1,1307,68,0
264499,WN,161,MDW,HOU,4,645,170,1
195366,WN,350,MCO,ISP,7,735,145,1
54737,FL,29,MDW,ATL,6,395,125,0
482797,DL,2394,ATL,PHL,2,1065,126,1
28228,DL,1512,ATL,ORD,4,885,131,0
324102,AA,1028,DEN,DFW,7,1040,120,1
404331,EV,5073,LEX,ATL,5,435,96,0
490894,AS,18,SEA,MCO,3,525,321,0
289792,EV,5338,LFT,MEM,5,1007,77,0
493025,EV,5044,CAK,ATL,3,635,110,1
273462,US,2044,DCA,BOS,4,1110,86,0
20852,YV,7290,ORD,MEM,4,501,100,0
53386,DL,2991,SLC,SNA,5,1305,118,0
304689,FL,1588,MCO,BKG,6,869,147,0
264153,AA,1629,DFW,SAN,4,630,195,0
325899,US,117,SFO,LAS,7,1135,88,0
357208,XE,2550,IAH,CLT,2,854,135,1
12881,US,639,ORD,PHX,3,1020,233,0
421576,HA,256,HNL,OGG,6,610,37,0
34777,OO,3044,MKE,DSM,4,1250,68,0
112921,WN,654,PHX,LAX,2,860,85,1
28158,WN,3395,SAN,LAS,4,880,70,1
54755,UA,636,ORD,PIT,6,399,88,0
421005,WN,1192,BWI,SDF,6,575,115,1
461791,DL,1213,ROC,ATL,1,936,143,1
292962,FL,804,BOS,BWI,5,1170,90,0
204484,UA,639,ORD,OMA,7,1234,95,0
402079,WN,1427,LAX,OAK,4,1310,75,1
503941,XE,2939,EWR,JAX,3,1205,175,0
314021,AA,2375,ORD,EGE,7,505,180,0
427825,DL,2604,LAX,SLC,6,984,111,1
272750,CO,1687,MCO,IAH,4,1075,151,1
261575,AA,451,RDU,ORD,4,500,135,1
210358,B6,681,BOS,DCA,1,580,101,0
294649,WN,354,PHX,SJC,5,1295,120,0
330694,AA,1109,DFW,AUS,1,430,60,0
464290,MQ,2721,DFW,ABI,1,1065,50,0
137433,9E,4137,DTW,MBS,3,1295,45,0
254013,OO,4730,SAN,LAX,3,1040,49,0
305819,WN,1888,ALB,MDW,6,930,140,1
30424,EV,5571,ATL,SHV,4,1000,114,1
482865,9E,4245,DTW,PWM,2,1068,118,1
443655,B6,259,FLL,LGB,7,961,342,1
522279,FL,718,LGA,CAK,4,1199,96,0
223719,AA,1140,SAT,DFW,2,360,65,0
375946,XE,2655,ATL,CLE,3,872,102,0
433417,CO,448,EWR,SFO,7,420,390,1
503402,WN,685,BHM,MCO,3,1175,90,1
220612,UA,465,TPA,DEN,1,1115,246,0
250118,WN,1128,MHT,PHL,3,830,95,1
506891,MQ,4488,CRW,LGA,4,400,99,0
515877,OH,6336,DCA,JFK,4,865,100,0
274124,WN,746,MDW,SFO,4,1145,305,1
523739,AA,1831,MIA,TPA,4,1335,60,0
129615,XE,2736,TYS,EWR,3,825,117,0
451847,WN,3429,OAK,SAN,1,420,85,1
283973,US,1467,PHL,ATL,5,700,142,1
262979,AA,1602,DFW,ICT,4,570,75,0
120823,UA,668,ORD,LGA,3,360,127,0
78582,XE,2640,EWR,GRR,7,929,125,1
56316,UA,491,DEN,PHX,6,492,129,0
79674,EV,5451,ATL,VPS,7,988,77,0
178935,WN,2840,PHX,STL,6,620,175,1
149671,AA,1404,RSW,ORD,4,945,195,0
91868,OH,6278,XNA,CVG,1,675,111,1
415992,OO,6565,DEN,TUS,5,1120,117,0
25569,WN,704,SLC,MDW,4,740,195,1
55990,MQ,2748,DFW,GSP,6,475,125,0
270543,XE,2790,IAH,VPS,4,960,93,0
214758,DL,66,TPA,ATL,1,807,99,1
306047,DL,1910,DFW,ATL,6,945,124,1
79252,US,574,PHX,TPA,7,965,226,0
238857,DL,2044,DTW,DCA,2,1165,97,0
11782,AA,1554,SAT,DFW,3,965,70,1
256984,WN,55,DAL,HOU,3,1200,60,1
99354,WN,868,LAS,BUR,1,1065,65,1
533769,DL,2644,SAN,MSP,5,870,222,1
480596,AA,1978,MFE,DFW,2,951,95,0
343752,WN,710,SJC,AUS,1,1100,200,1
143330,WN,2200,BOS,PHL,4,610,100,0
25908,MQ,3369,DFW,DSM,4,760,115,0
529141,EV,5046,ATL,AGS,5,615,62,1
485566,WN,1152,OAK,SLC,2,1215,100,1
166086,WN,500,HOU,MSY,5,855,60,1
403456,YV,2702,SBP,PHX,5,385,94,0
185694,DL,2899,MSP,PHX,6,1040,210,0
150008,XE,2424,CVG,EWR,4,962,125,1
105160,WN,477,BUF,MDW,2,440,115,1
498591,OO,7002,COS,DEN,3,925,40,1
311426,9E,4343,FSD,DTW,7,360,144,0
157882,WN,2984,PHX,LAX,5,430,85,0
394874,WN,913,MDW,LAS,4,890,250,1
52298,DL,2483,LGA,MSY,5,1200,220,0
265535,EV,5521,TYS,ATL,4,697,63,1
247453,F9,784,LAS,DEN,3,688,112,0
23818,MQ,4296,ORD,BWI,4,655,115,1
403118,AA,1938,MSP,MIA,5,365,225,0
532360,FL,477,BWI,ATL,5,787,122,0
196590,FL,618,MKE,MSY,7,805,135,0
315907,EV,5018,BMI,ATL,7,605,101,0
115997,9E,3842,LEX,DTW,2,1029,91,0
20035,CO,92,IAH,SFO,4,460,262,1
221565,AA,2418,DFW,TUL,1,1170,60,0
92454,AA,1981,ATL,DFW,1,705,150,0
155201,UA,628,ORD,DCA,4,1260,102,0
104516,CO,378,SAT,IAH,2,410,61,0
319668,DL,2084,TPA,CVG,7,805,133,0
148980,OH,6556,CVG,MSY,4,905,135,0
89526,YV,2683,ORF,CLT,1,554,102,0
370823,US,1937,PHL,PBI,3,605,175,0
90734,WN,185,BDL,MCO,1,615,185,1
524292,AA,1921,EWR,MIA,5,360,185,1
403490,CO,1471,TUL,IAH,5,390,91,0
226375,MQ,2916,DFW,VPS,2,485,110,0
434769,AA,299,MIA,LAX,7,490,350,1
116854,EV,7310,OMA,DTW,2,1072,118,1
521005,AA,348,ORD,LGA,4,1135,125,1
344018,HA,314,LIH,HNL,1,1116,30,1
452286,CO,87,CLE,EWR,1,445,95,0
215885,OO,6302,LAX,PSP,1,868,51,1
481539,OO,6661,MOD,SFO,2,1002,33,1
402542,US,238,PHX,DTW,5,55,225,0
499807,OH,6489,CVG,DFW,3,990,165,0
303815,WN,1445,MCI,SAN,6,815,220,1
512939,WN,3065,BNA,MDW,4,705,90,0
92641,CO,1487,MCO,IAH,1,715,153,0
228002,WN,3504,MSY,DAL,2,570,90,1
395602,AA,2583,DFW,DEN,4,930,125,0
300642,WN,1861,MCI,BNA,6,635,85,1
463900,WN,1123,HOU,OKC,1,1045,80,1
509836,MQ,2804,TUL,DFW,4,545,70,0
62611,DL,2153,MSP,SEA,6,860,220,1
241113,EV,7323,BMI,ATL,3,360,115,0
226499,AA,2057,ORD,SJU,2,495,270,1
77592,XE,3011,IAD,IAH,7,875,201,0
359866,US,752,BOS,PHL,2,990,101,1
325410,WN,587,DEN,BWI,7,1105,200,1
77184,DL,1050,MEM,ATL,7,855,85,0
497445,9E,4156,MEM,MKE,3,870,108,0
496013,MQ,3399,DFW,LEX,3,790,125,0
143121,UA,895,IAD,ORD,4,600,139,0
317564,OH,6272,CVG,JFK,7,690,121,1
105047,DL,1725,BWI,ATL,2,435,131,0
268631,YV,7214,ORD,RDU,4,860,115,0
507714,CO,199,IAH,DEN,4,440,162,1
61910,MQ,3963,ORD,BNA,6,815,90,0
381317,WN,1467,PHX,MSP,3,1150,185,1
138747,OO,7037,CPR,DEN,4,378,69,0
131752,XE,2936,IAH,AEX,3,942,56,0
139813,WN,1831,BWI,LAS,4,430,330,0
512233,XE,2533,DTW,EWR,4,674,105,1
281157,WN,401,LAX,DEN,5,555,135,1
496204,DL,2108,DEN,MSP,3,800,117,1
90958,FL,739,MKE,MSP,1,629,73,0
519713,EV,5474,ROC,ATL,4,1060,142,1
259268,OO,4554,GTF,SLC,4,380,88,0
426370,AA,2527,DFW,SLC,6,895,170,1
278381,F9,766,LAS,DEN,5,420,110,0
342294,9E,4304,BHM,MEM,1,1030,68,0
354985,XE,2763,VPS,IAH,2,734,116,1
344101,AA,1677,ORD,SNA,1,1125,260,1
69859,AS,55,FAI,SCC,7,460,71,0
452617,MQ,2965,LRD,DFW,1,460,85,1
282418,OO,6952,MTJ,DEN,5,623,63,1
171633,WN,1051,BWI,ECP,5,1145,150,0
66342,UA,836,ORD,BOS,6,1115,136,1
353662,UA,789,DEN,BOS,2,667,232,1
430537,DL,2818,MCO,ATL,6,1170,99,1
225624,WN,950,SMF,PHX,2,445,105,1
262068,OO,4774,ABQ,SLC,4,520,101,0
165703,MQ,3279,DFW,GRK,5,835,50,0
326263,XE,2063,CLE,ORD,7,1150,84,1
5796,F9,367,MKE,DEN,3,640,155,0
443713,OO,6501,DEN,LIT,7,965,116,1
88973,DL,1700,ATL,BOS,1,525,160,1
471743,AA,39,SFO,HNL,2,495,345,1
75945,FL,71,ATL,FLL,7,786,109,0
513701,WN,650,LAX,SFO,4,745,80,1
20666,AA,1572,DFW,IAD,4,495,165,1
352857,FL,819,BWI,BOS,2,625,75,0
490303,XE,2264,ATL,IAH,3,495,145,1
192101,YV,2999,IAD,CLT,7,565,115,0
512858,9E,3704,DAL,MEM,4,705,92,1
380155,WN,419,LAX,OAK,3,1085,75,1
379355,MQ,3944,JFK,BWI,3,1049,76,0
491255,OO,6258,SFO,LAS,3,540,94,1
242308,AS,347,OAK,SEA,3,420,120,0
342575,WN,861,MDW,LAX,1,1040,275,1
531660,XE,2221,EWR,MEM,5,749,182,0
329276,UA,303,JFK,SFO,1,360,410,0
145295,XE,2673,DTW,IAH,4,712,172,0
434585,EV,5509,EYW,ATL,7,480,125,0
7020,OH,6517,IND,LGA,3,705,122,1
534953,WN,1376,LAS,OMA,5,935,160,1
205758,9E,3957,ATW,MSP,1,360,76,0
285998,OO,6831,DEN,ICT,5,807,77,0
113939,MQ,4229,PIT,ORD,2,915,100,0
496195,AA,1832,PSP,ORD,3,800,245,1
94960,WN,896,SAT,TPA,1,835,140,0
504529,MQ,2969,DFW,ABI,3,1255,50,1
144948,AS,64,ANC,JNU,4,695,102,0
213696,FL,688,ICT,ATL,1,748,122,0
536610,FL,68,ATL,IAD,5,1043,100,0
56962,F9,721,DCA,DEN,6,525,248,0
426495,DL,319,ATL,RDU,6,900,86,0
146459,FL,572,PHX,MKE,4,775,195,0
193523,XE,2995,ELP,IAH,7,640,109,0
345157,OO,7050,SAT,DEN,1,1177,136,1
169926,B6,132,RSW,JFK,5,1055,164,0
41433,CO,701,EWR,FLL,5,630,185,0
242110,MQ,4343,ORD,DTW,3,405,85,1
406311,9E,4206,MEM,CMH,5,540,104,0
463314,AA,2353,EWR,ORD,1,1020,170,0
145021,EV,5521,TYS,ATL,4,697,63,1
425805,OO,4602,SLC,FCA,6,860,110,0
140758,US,1967,PWM,CLT,4,480,161,0
268839,OO,4781,SLC,AUS,4,872,177,1
194316,DL,2632,SLC,JAC,7,684,65,1
1363,YV,2648,PHX,LAS,3,405,68,0
426631,WN,555,SAT,HOU,6,905,50,0
19822,DL,2337,BWI,DTW,4,450,102,0
27761,MQ,2862,DFW,DSM,4,860,110,0
126985,MQ,3337,AEX,DFW,3,685,75,0
183498,AA,1071,MEM,DFW,6,895,100,0
341068,US,551,PHX,DFW,1,965,140,0
235033,OO,6970,SFO,SMF,2,957,44,1
57740,XE,2866,CLE,MKE,6,570,70,0
293042,AA,1976,DFW,IND,5,1175,120,1
37726,WN,3766,PHL,PVD,5,440,70,0
171889,AA,1283,MIA,ORD,5,1160,195,0
439394,WN,310,STL,DEN,7,730,150,1
437119,UA,244,DEN,ORD,7,611,143,0
387849,EV,5357,DTW,STL,4,525,122,0
67366,DL,1957,SLC,SEA,6,1211,133,0
51459,EV,7129,BTV,IAD,5,1152,101,0
443473,OO,6990,DEN,LNK,7,953,78,1
320406,AS,64,JNU,PSG,7,842,46,0
316936,FL,983,PIT,ATL,7,660,114,1
214441,OO,4503,MSP,BIS,1,790,80,1
229611,MQ,3627,MIA,PNS,2,660,110,0
127742,CO,60,IAH,EWR,3,725,210,1
533582,AA,848,ABQ,DFW,5,860,100,0
338629,YV,1015,HNL,OGG,1,835,35,1
455850,WN,3139,HOU,DEN,1,625,150,1
272447,XE,2598,IAH,MCI,4,1055,118,1
472742,MQ,3902,ORD,XNA,2,540,110,1
255505,MQ,4043,TOL,ORD,3,1120,75,0
363941,OO,6302,ORD,LIT,2,1205,107,1
63736,WN,1024,HOU,AUS,6,930,50,1
187653,OO,4688,SLC,OAK,6,1203,123,1
354294,DL,1299,SLC,LAX,2,698,125,1
356592,MQ,4540,CMH,LGA,2,820,105,0
56065,CO,393,MCO,EWR,6,480,149,0
423907,AA,1209,DFW,SJC,6,745,230,0
468556,AS,132,ANC,PDX,2,55,215,1
167457,FL,550,ATL,BUF,5,926,121,0
230598,OO,6263,FAT,SFO,2,711,66,1
500047,CO,1137,EWR,DFW,3,1005,248,1
13144,EV,5432,LIT,MEM,3,1035,55,0
485576,WN,850,LAS,PDX,2,1215,140,1
330734,OO,4672,BUR,SLC,1,430,123,0
529871,WN,2428,LAS,TPA,5,655,255,1
4687,WN,1414,DAL,MSY,3,580,75,1
523219,WN,621,LAS,SMF,4,1270,90,1
249815,EV,5095,ATL,BNA,3,815,66,0
155285,F9,173,DEN,TUS,4,1270,113,1
116749,US,1290,DFW,PHL,2,1065,179,0
475918,US,1040,CLT,STT,2,705,219,0
106368,WN,239,BWI,LAX,2,505,360,0
2737,CO,659,DCA,IAH,3,480,208,0
313734,WN,3494,LAX,SLC,7,485,105,0
473823,MQ,2785,DFW,CLE,2,600,150,0
228621,HA,513,HNL,LIH,2,605,37,0
58375,UA,18,DEN,BWI,6,607,202,0
409766,MQ,4057,SYR,ORD,5,720,135,0
52018,AA,2075,EWR,DFW,5,1185,245,0
437116,OO,6219,SJC,LAX,7,611,77,0
252442,MQ,2708,CVG,DFW,3,960,165,1
496077,EV,5574,CAK,ATL,3,793,122,1
470434,CO,298,DEN,IAH,2,425,139,0
228062,EV,5416,LFT,ATL,2,575,101,0
194758,US,395,LAS,DFW,7,705,158,0
241642,MQ,3081,SAN,LAX,3,380,45,0
356968,DL,1023,ATL,IAH,2,840,138,0
93058,B6,355,JFK,BUR,1,735,366,1
118703,UA,765,DEN,LAX,2,1179,165,0
343159,WN,1128,BNA,AUS,1,1070,140,0
258428,US,1616,DFW,CLT,4,320,144,0
329953,WN,250,FLL,MCO,1,390,55,1
451050,DL,1494,SAV,ATL,1,385,79,1
314941,CO,735,CLE,LAX,7,550,303,1
400601,AA,1402,DFW,CLT,4,1190,140,1
115414,US,1735,CLT,MCO,2,995,102,0
383079,US,285,PHX,SJC,3,1265,118,1
150883,EV,5220,AEX,ATL,4,1007,107,0
344721,DL,73,JFK,ATL,1,1155,175,0
377585,AA,531,DCA,STL,3,960,135,0
238653,YV,2879,TUS,PHX,2,1150,59,0
11329,F9,858,PHX,DEN,3,938,107,1
44527,OO,4720,MSP,GFK,5,790,75,1
361488,CO,1140,DFW,EWR,2,1072,211,0
306538,DL,1775,LGA,MEM,6,975,193,0
296587,AA,385,BWI,DFW,6,420,215,0
188483,OO,6644,TUS,DEN,7,336,112,0
274310,US,368,SMF,PHX,4,1155,105,1
20741,YV,7235,IAD,ALB,4,495,70,0
153021,AA,597,ORD,SAT,4,1120,180,1
118683,WN,840,BWI,TPA,2,1175,155,0
320717,WN,1294,SMF,LAX,7,860,80,1
34322,XE,5923,ORD,LNK,4,1205,99,0
341872,UA,829,TUL,DEN,1,1007,113,0
214919,DL,1745,DTW,MSP,1,815,113,1
423291,FL,1211,PWM,MCO,6,710,200,0
127228,OO,7771,SGU,SLC,3,696,84,1
262451,CO,1581,EWR,SEA,4,540,370,1
270231,AS,896,OGG,SJC,4,945,300,1
412377,WN,1212,SLC,LAS,5,870,80,1
496027,OO,6355,LAS,LAX,3,790,70,1
102853,9E,4347,MSP,LNK,1,1315,81,0
197850,YV,2672,CLT,ILM,7,870,57,1
214865,WN,29,DAL,HOU,1,810,65,1
415238,AA,1760,MIA,LGA,5,1055,180,1
115338,WN,41,DAL,HOU,2,990,65,0
270623,WN,1684,SMF,SAN,4,965,85,1
300824,XE,5995,OMA,ORD,6,646,94,1
326760,AA,662,DFW,DTW,7,1180,155,0
47006,DL,2830,MSP,BOS,5,920,170,0
384346,FL,806,BOS,BWI,4,360,95,0
290119,EV,5436,MLU,MEM,5,1022,68,1
200218,WN,1568,STL,BWI,7,995,115,1
21420,WN,840,PHX,LAS,4,525,65,1
254315,AA,389,DFW,ABQ,3,1055,110,1
202449,WN,784,ABQ,MAF,7,1110,60,0
357841,OO,6492,MEM,DEN,2,885,169,0
273977,OO,4873,COS,SLC,4,1140,96,1
272887,FL,1605,MCO,DFW,4,1080,175,1
169340,WN,3079,STL,MDW,5,1025,60,1
216693,OO,6592,CID,ORD,1,906,74,0
365782,FL,200,CAK,ATL,3,360,120,0
211967,WN,532,MDW,ISP,1,660,130,1
401322,MQ,3048,LAX,SAN,4,1240,45,1
363382,AA,1976,DFW,IND,2,1175,120,0
333103,OO,6895,DEN,DFW,1,548,114,0
73185,UA,662,SFO,MSP,7,641,230,1
258501,9E,3659,ALB,ATL,4,345,183,0
225677,DL,1143,ATL,STL,2,450,100,1
39977,B6,263,SMF,LGB,5,555,79,0
480697,B6,709,JFK,SJU,2,960,239,0
474819,WN,674,FLL,TPA,2,650,60,1
92555,YV,2912,PSP,PHX,1,709,66,0
119384,DL,1659,ATL,CHS,2,1226,73,0
358363,WN,1599,STL,BHM,2,910,75,1
228139,DL,1909,ATL,DAB,2,580,92,1
254137,WN,258,LAS,LAX,3,1045,70,1
322132,WN,229,PHX,ABQ,7,935,65,1
504335,AS,46,BET,ANC,3,1240,68,1
7643,YV,7304,IAD,JAX,3,737,116,0
281658,OO,6241,ORD,FAR,5,585,111,0
524892,OO,6497,CPR,DEN,5,381,69,0
111096,FL,632,DAY,BWI,2,760,81,0
205206,9E,3712,DTW,PVD,7,1315,112,1
272252,AA,472,SLC,DFW,4,1050,150,0
35814,XE,5951,CAK,ORD,5,345,95,0
11853,YV,2896,PHX,DRO,3,965,104,0
431661,US,1458,CLT,JFK,6,1329,114,0
62457,HA,279,KOA,OGG,6,849,31,0
70984,WN,677,SJC,LAX,7,520,70,1
116372,DL,1139,RIC,ATL,2,1047,116,0
92785,OH,6543,LGA,BHM,1,720,181,0
40064,CO,521,ATL,IAH,5,560,148,0
340191,XE,2625,IAH,HRL,1,918,68,0
154135,OO,6459,DFW,DEN,4,1179,122,0
433079,DL,2701,MCI,MSP,7,400,96,0
366898,YV,2821,LGB,PHX,3,405,87,0
73889,DL,1753,MSP,SEA,7,680,223,0
401391,US,865,PHL,MCO,4,1245,152,1
82737,XE,2201,CLE,RIC,7,1145,75,0
403300,OO,4826,FAR,SLC,5,375,150,0
297592,US,1894,PBI,PHL,6,470,156,0
242953,DL,1545,DCA,DTW,3,450,100,0
400244,MQ,2781,DFW,GRR,4,1170,145,1
392863,US,1712,CLT,DCA,4,785,74,0
162115,FL,1078,MCO,HPN,5,650,152,0
535023,US,739,PHL,PIT,5,940,72,0
2227,US,1732,CLT,DCA,3,450,73,0
192874,9E,3838,BUF,DTW,7,609,85,0
245670,AA,2287,TUL,DFW,3,595,75,0
246224,WN,2012,RNO,SJC,3,620,60,1
95527,AA,1530,MIA,LGA,1,870,179,0
402394,YV,2836,TUS,PHX,4,1370,51,0
193161,WN,9,HOU,MSY,7,620,60,0
211067,DL,2268,LGA,RSW,1,615,197,0
313877,WN,1154,SAN,SFO,7,495,100,1
339213,CO,576,EWR,RSW,1,870,190,1
276178,9E,3691,ATL,ROC,4,1305,125,1
88900,WN,145,OAK,BUR,1,520,65,1
235183,9E,3771,ATL,SDF,2,965,84,0
388451,FL,379,MKE,TPA,4,555,163,0
20825,WN,1025,PHX,ELP,4,500,70,1
467854,DL,1557,SLC,SEA,1,1290,135,0
373750,AA,1923,SFO,LAX,3,755,85,0
443522,WN,3203,PHX,SJC,7,955,115,1
341549,UA,114,ORD,MCO,1,990,163,0
430406,AA,2382,DEN,DFW,6,1160,110,0
178206,WN,2253,MCO,PVD,6,580,155,1
261547,YV,7308,MCI,IAD,4,496,141,0
523064,FL,1749,MCO,PIT,4,1259,134,1
157035,EV,7311,MLU,MEM,5,390,70,0
303865,DL,2186,ATL,LGA,6,820,140,1
305808,WN,1348,LAS,TPA,6,930,250,1
230785,US,2127,BOS,LGA,2,720,72,0
512978,9E,4144,MCI,MEM,4,710,91,0
263776,HA,256,HNL,OGG,4,610,37,0
92032,B6,744,SJU,MCO,1,684,184,0
355846,US,2035,BOS,DCA,2,780,91,0
198449,WN,36,HOU,DAL,7,900,60,1
495843,XE,3056,IAH,VPS,3,780,88,1
34600,DL,2237,ATL,JAX,4,1232,72,0
67132,9E,4279,MEM,AMA,6,1185,120,0
23664,US,592,SLC,PHX,4,645,99,0
201133,AA,492,DFW,STL,7,1045,95,1
205269,FL,144,ATL,DTW,7,1325,114,1
365013,OO,6459,SFO,GEG,2,1310,121,1
20132,CO,734,PHX,EWR,4,465,273,0
262471,DL,2763,JFK,LAX,4,540,393,0
197083,DL,1593,DTW,IND,7,830,72,1
104877,EV,5302,SHV,ATL,2,425,113,0
291696,FL,1628,MCO,PHL,5,1102,140,0
431653,UA,363,IAD,ORD,6,1325,127,0
204938,B6,260,LGB,FLL,7,1285,276,0
12462,OO,6535,BFL,SFO,3,999,76,0
446342,9E,4168,MDW,DTW,7,1100,80,0
20946,OO,7011,LAX,PDX,4,506,141,0
190015,AA,2265,PHL,ORD,7,450,160,1
532674,WN,2078,LAX,SJC,5,805,65,1
220287,WN,736,HOU,MDW,1,1095,150,0
448884,XE,3107,CLE,GRR,7,1250,59,0
161908,WN,973,DEN,BNA,5,635,145,1
190079,UA,833,BOI,DEN,7,450,110,0
378868,OO,7761,EKO,SLC,3,1024,71,0
92483,OO,6493,SEA,PDX,1,705,47,0
461679,WN,1602,STL,MDW,1,930,60,1
33782,WN,106,DAL,MSY,4,1175,80,1
110370,EV,5402,JAX,DTW,2,720,150,0
421784,WN,2323,RDU,DEN,6,620,250,1
146218,FL,487,BWI,MCO,4,760,144,0
505624,DL,2748,SAV,ATL,4,330,69,0
130555,DL,582,ATL,LGA,3,880,133,0
406339,CO,1848,SJC,IAH,5,540,218,0
25003,B6,1402,AUS,FLL,4,715,150,0
34623,HA,555,OGG,HNL,4,1235,33,0
179771,WN,1544,RNO,LAS,6,670,75,1
75123,WN,432,LAX,LAS,7,740,60,1
198127,WN,2903,DAL,MSY,7,885,80,1
368263,OO,3110,MKE,CAK,3,475,78,0
347131,US,122,ANC,PHX,2,113,327,0
177400,XE,2605,IAH,DAL,6,530,61,1
509360,FL,1464,MCO,MDW,4,524,165,0
442471,AA,335,LGA,ORD,7,900,170,0
291213,B6,411,BOS,SAN,5,1079,381,1
274506,EV,7104,JFK,IAD,4,1167,83,1
519361,AS,105,SEA,ANC,4,1045,225,0
250674,9E,4086,MSP,ICT,3,865,110,0
251089,MQ,2880,GSP,DFW,3,885,170,0
236887,XE,2914,MCI,EWR,2,1050,160,1
166050,DL,1151,MSP,SFO,5,855,250,1
374473,OO,6278,GCC,DEN,3,791,92,1
172082,FL,804,BOS,BWI,5,1170,90,1
250911,WN,1333,BWI,LIT,3,875,165,1
105874,FL,782,LGA,PHF,2,480,81,0
296870,AA,1599,DAY,DFW,6,430,175,0
182623,XE,2950,IAH,MSP,6,839,154,0
316262,WN,677,LAX,DEN,7,620,135,1
286659,OO,4453,STL,SLC,5,840,195,1
138194,DL,1297,JFK,ATL,4,360,168,0
493189,CO,358,IAH,DCA,3,645,170,1
330600,9E,4314,DTW,ORF,1,425,111,0
326581,DL,1611,MEM,FLL,7,1170,139,1
28947,WN,16,LAX,SFO,4,920,80,1
200606,AA,1353,JFK,DFW,7,1020,255,1
376769,DL,143,DTW,MSP,3,915,120,1
477916,UA,406,BIL,DEN,2,810,95,0
347896,EV,4984,GNV,ATL,2,375,80,0
260819,OO,7755,SLC,CDC,4,459,72,0
515258,HA,12,HNL,SFO,4,830,305,0
414768,US,2183,LGA,DCA,5,1020,76,0
254439,EV,5121,ALB,ATL,3,1060,168,1
499188,CO,386,SNA,EWR,3,960,296,1
368073,CO,1675,CLE,TPA,3,465,158,0
68784,AA,1637,MCO,ORD,7,390,185,0
287701,XE,2951,IAH,TUS,5,897,160,1
353064,WN,3110,MDW,PHX,2,635,240,1
242181,MQ,4250,AVP,ORD,3,410,135,1
209054,WN,2635,PHL,FLL,1,510,185,1
82699,WN,1030,MCO,FLL,7,1145,55,0
77170,AA,1062,MCI,DFW,7,855,100,1
390324,MQ,3822,ORD,MSP,4,655,95,0
261377,B6,449,BOS,FLL,4,488,205,1
182450,DL,2256,MSP,DTW,6,828,102,0
29042,WN,196,DEN,STL,4,925,120,0
171712,CO,714,DFW,IAH,5,1150,65,0
180929,EV,7309,ATL,CHA,6,735,47,0
238315,UA,552,IAD,BOS,2,1135,102,0
490758,HA,155,OGG,HNL,3,519,34,0
343410,OO,6919,ORD,MKE,1,1082,48,1
532046,WN,1570,LAX,ABQ,5,770,105,0
249168,WN,28,HOU,DAL,3,780,55,0
224335,OH,6621,LEX,DTW,2,379,86,0
302594,YV,7278,IAD,ORF,6,741,57,0
288100,FL,1042,FLL,CMH,5,916,158,0
173313,DL,2947,LGA,ATL,5,1260,153,0
363233,XE,2630,IAH,CAE,2,1165,138,1
29824,DL,1913,ATL,PBI,4,970,110,0
3186,XE,2457,EWR,RIC,3,502,94,1
256338,OH,6365,DTW,CVG,3,1165,81,0
298501,UA,347,LAX,BOS,6,518,325,1
524024,US,1558,PHX,CLT,5,15,222,1
379883,B6,173,JFK,SJC,3,1075,397,1
177716,WN,2060,SMF,LAX,6,550,80,1
387538,WN,1012,BWI,ORF,4,510,50,1
312575,MQ,4581,CLT,LGA,7,420,110,1
218909,WN,1222,SMF,BUR,1,1025,70,1
194881,9E,3906,SBN,CVG,7,714,61,1
514462,UA,598,DEN,MCI,4,788,97,1
275184,DL,2621,SLC,LAX,4,1205,122,1
167052,HA,36,HNL,PHX,5,905,354,1
367337,US,1807,PIT,PHL,3,425,81,0
89778,OO,6812,SPI,ORD,1,568,58,1
352279,FL,537,MEM,ATL,2,597,71,1
97008,FL,1051,MCO,ABE,1,945,143,0
6338,B6,593,HPN,MCO,3,670,163,0
26626,MQ,4330,ORD,CVG,4,800,75,0
152973,WN,1101,BUR,OAK,4,1115,70,1
146500,OO,7806,COD,SLC,4,776,89,0
374454,WN,613,SJC,SAN,3,790,75,1
69429,MQ,3825,SLC,ORD,7,430,200,1
490068,OO,6638,RKS,DEN,3,481,85,0
